id_oportunidade,id_vendedor,id_empresa,id_produto,data,ano,trimestre,estagio,valor
1458,4,2,2,2023-05-07,2023,2,Commit,11328.91
1459,4,29,1,2023-05-07,2023,2,Commit,4645.64
1460,4,27,2,2023-05-07,2023,2,Commit,13240.52
1461,4,4,3,2023-05-07,2023,2,Lead,24708.17
1462,5,23,2,2023-05-07,2023,2,Pipeline,12118.3
1463,5,24,1,2023-05-07,2023,2,Pipeline,4218.6
1464,5,24,3,2023-05-07,2023,2,Pipeline,20876.7
1465,5,23,3,2023-05-07,2023,2,Pipeline,27881.85
1466,5,9,2,2023-05-07,2023,2,Pipeline,13669.43
1467,6,5,3,2023-05-07,2023,2,Closed,23538.53
1468,6,21,3,2023-05-07,2023,2,Pipeline,25197.06
1469,6,20,2,2023-05-07,2023,2,Pipeline,10463.55
1470,6,1,1,2023-05-07,2023,2,Commit,5958.52
1471,6,4,1,2023-05-07,2023,2,Lead,5250.92
1472,6,14,3,2023-05-07,2023,2,Commit,27995.64
1473,6,26,2,2023-05-07,2023,2,Lead,11278.32
1474,7,9,1,2023-05-07,2023,2,Pipeline,5380.03
1475,7,11,1,2023-05-07,2023,2,Lead,5013.38
1476,7,13,1,2023-05-07,2023,2,Lead,4666.57
1477,7,27,3,2023-05-07,2023,2,Pipeline,29601.13
1478,8,22,1,2023-05-07,2023,2,Lead,4675.87
1479,8,21,2,2023-05-07,2023,2,Closed,13426.82
1480,8,29,1,2023-05-07,2023,2,Pipeline,5254.4
1481,8,27,3,2023-05-07,2023,2,Commit,24624.7
1482,9,19,3,2023-05-07,2023,2,Lead,25210.73
1483,9,1,3,2023-05-07,2023,2,Pipeline,25551.77
1484,9,30,1,2023-05-07,2023,2,Pipeline,4663.44
1485,9,27,2,2023-05-07,2023,2,Lead,10316.66
1486,9,18,1,2023-05-07,2023,2,Lead,4750.48
1487,9,20,1,2023-05-07,2023,2,Pipeline,4779.13
1488,10,2,2,2023-05-07,2023,2,Commit,11109.6
1489,10,8,2,2023-05-07,2023,2,Pipeline,11985.86
1490,10,7,2,2023-05-07,2023,2,Pipeline,14163.49
1491,11,2,2,2023-05-07,2023,2,Lead,11396.24
1492,11,1,1,2023-05-07,2023,2,Closed,4887.55
1493,11,11,2,2023-05-07,2023,2,Closed,10339.57
1494,11,25,2,2023-05-07,2023,2,Commit,12113.41
1495,11,27,2,2023-05-07,2023,2,Lead,13784.64
1496,11,24,3,2023-05-07,2023,2,Pipeline,21327.17
1497,11,17,1,2023-05-07,2023,2,Pipeline,5427.35
1498,12,28,1,2023-05-07,2023,2,Lead,4088.06
1499,12,29,3,2023-05-07,2023,2,Commit,23332.9
1500,12,24,1,2023-05-07,2023,2,Lead,5532.36
1501,13,29,1,2023-05-07,2023,2,Pipeline,4624.29
1502,13,9,1,2023-05-07,2023,2,Lead,4385.09
1503,13,4,3,2023-05-07,2023,2,Lead,24411.16
1504,13,1,2,2023-05-07,2023,2,Lead,10913.46
1505,13,18,3,2023-05-07,2023,2,Pipeline,21023.75
1506,14,23,3,2023-05-07,2023,2,Lead,21415.57
1507,14,10,2,2023-05-07,2023,2,Pipeline,10422.12
1508,14,2,3,2023-05-07,2023,2,Commit,25405.77
1509,14,2,1,2023-05-07,2023,2,Lead,5806.58
1510,14,13,1,2023-05-07,2023,2,Lead,4172.24
1511,15,27,3,2023-05-07,2023,2,Pipeline,25927.56
1512,15,10,3,2023-05-07,2023,2,Pipeline,26163.15
1513,15,22,2,2023-05-07,2023,2,Commit,13021.91
1514,15,25,3,2023-05-07,2023,2,Lead,29227.84
1515,16,30,3,2023-05-07,2023,2,Lead,28128.51
1516,16,22,3,2023-05-07,2023,2,Pipeline,24555.84
1517,16,8,3,2023-05-07,2023,2,Commit,24653.97
1518,16,9,1,2023-05-07,2023,2,Lead,5791.4
1519,16,22,2,2023-05-07,2023,2,Lead,12958.15
1520,16,15,2,2023-05-07,2023,2,Commit,13835.54
1521,1,16,1,2023-05-14,2023,2,Lead,4225.77
1522,1,12,2,2023-05-14,2023,2,Commit,10954.84
1523,1,13,3,2023-05-14,2023,2,Pipeline,25079.5
1524,1,21,3,2023-05-14,2023,2,Commit,23258.7
1525,1,13,1,2023-05-14,2023,2,Commit,5065.49
1526,1,18,3,2023-05-14,2023,2,Pipeline,26208.75
1527,2,27,2,2023-05-14,2023,2,Lead,11235.43
1528,2,14,3,2023-05-14,2023,2,Pipeline,27843.14
1529,2,8,3,2023-05-14,2023,2,Commit,25445.27
1530,2,30,1,2023-05-14,2023,2,Pipeline,4155.79
1531,3,11,2,2023-05-14,2023,2,Lead,12461.16
1532,3,10,3,2023-05-14,2023,2,Lead,24452.16
1533,3,27,2,2023-05-14,2023,2,Lead,10121.97
1534,3,16,3,2023-05-14,2023,2,Commit,23789.11
1535,3,27,3,2023-05-14,2023,2,Pipeline,20905.33
1536,3,21,1,2023-05-14,2023,2,Commit,5806.51
1537,3,15,1,2023-05-14,2023,2,Commit,5321.76
1538,4,7,2,2023-05-14,2023,2,Lead,12374.07
1539,4,19,1,2023-05-14,2023,2,Pipeline,4633.2
1540,4,14,3,2023-05-14,2023,2,Lead,29433.33
1541,4,3,3,2023-05-14,2023,2,Closed,23442.65
1542,4,13,3,2023-05-14,2023,2,Lead,29864.22
1543,4,29,1,2023-05-14,2023,2,Commit,4124.82
1544,4,18,3,2023-05-14,2023,2,Closed,20008.43
1545,5,8,1,2023-05-14,2023,2,Commit,5731.36
1546,5,11,2,2023-05-14,2023,2,Commit,11492.49
1547,5,18,3,2023-05-14,2023,2,Lead,23815.65
1548,5,7,1,2023-05-14,2023,2,Pipeline,4949.74
1549,5,27,3,2023-05-14,2023,2,Lead,29244.82
1550,6,5,1,2023-05-14,2023,2,Lead,5745.47
1551,6,5,1,2023-05-14,2023,2,Lead,5296.78
1552,6,5,3,2023-05-14,2023,2,Commit,26579.27
1553,6,28,1,2023-05-14,2023,2,Lead,5611.88
1554,6,30,2,2023-05-14,2023,2,Commit,12937.87
1555,6,14,2,2023-05-14,2023,2,Pipeline,11781.09
1556,7,14,2,2023-05-14,2023,2,Lead,10683.56
1557,7,24,3,2023-05-14,2023,2,Lead,24981.57
1558,7,30,1,2023-05-14,2023,2,Commit,4538.5
1559,7,2,3,2023-05-14,2023,2,Pipeline,20334.62
1560,7,19,3,2023-05-14,2023,2,Pipeline,23685.79
1561,7,24,2,2023-05-14,2023,2,Closed,9984.3
1562,7,25,3,2023-05-14,2023,2,Pipeline,28593.51
1563,8,20,2,2023-05-14,2023,2,Pipeline,12112.11
1564,8,22,1,2023-05-14,2023,2,Lead,5261.33
1565,8,26,3,2023-05-14,2023,2,Lead,26336.88
1566,8,11,3,2023-05-14,2023,2,Lead,20527.74
1567,8,17,3,2023-05-14,2023,2,Commit,24688.69
1568,9,26,3,2023-05-14,2023,2,Commit,24210.16
1569,9,30,2,2023-05-14,2023,2,Lead,9769.57
1570,9,19,3,2023-05-14,2023,2,Commit,27269.72
1571,9,6,2,2023-05-14,2023,2,Lead,11871.17
1572,9,26,3,2023-05-14,2023,2,Lead,29903.65
1573,9,3,3,2023-05-14,2023,2,Pipeline,22868.16
1574,10,9,3,2023-05-14,2023,2,Lead,27837.63
1575,10,9,1,2023-05-14,2023,2,Pipeline,4550.43
1576,10,30,1,2023-05-14,2023,2,Commit,5207.64
1577,10,12,3,2023-05-14,2023,2,Commit,26591.56
1578,11,6,2,2023-05-14,2023,2,Commit,10733.74
1579,11,3,3,2023-05-14,2023,2,Commit,23428.48
1580,11,27,1,2023-05-14,2023,2,Pipeline,5643.45
1581,11,13,2,2023-05-14,2023,2,Commit,11582.15
1582,12,7,3,2023-05-14,2023,2,Pipeline,26375.75
1583,12,21,3,2023-05-14,2023,2,Commit,23450.76
1584,12,6,2,2023-05-14,2023,2,Commit,10156.77
1585,12,24,2,2023-05-14,2023,2,Lead,11046.56
1586,13,16,1,2023-05-14,2023,2,Lead,5411.22
1587,13,1,2,2023-05-14,2023,2,Lead,13777.33
1588,13,22,2,2023-05-14,2023,2,Closed,11754.34
1589,13,2,2,2023-05-14,2023,2,Closed,12877.81
1590,13,28,1,2023-05-14,2023,2,Closed,5274.85
1591,13,9,2,2023-05-14,2023,2,Pipeline,12729.92
1592,13,9,2,2023-05-14,2023,2,Lead,13451.12
1593,14,8,2,2023-05-14,2023,2,Pipeline,12841.4
1594,14,17,3,2023-05-14,2023,2,Pipeline,27704.97
1595,14,11,2,2023-05-14,2023,2,Pipeline,14367.43
1596,14,3,3,2023-05-14,2023,2,Lead,20084.76
1597,14,22,1,2023-05-14,2023,2,Pipeline,5050.53
1598,14,9,2,2023-05-14,2023,2,Lead,13081.2
1599,14,2,1,2023-05-14,2023,2,Lead,5238.79
1600,15,20,3,2023-05-14,2023,2,Commit,22168.25
1601,15,3,3,2023-05-14,2023,2,Lead,29577.95
1602,15,29,3,2023-05-14,2023,2,Lead,26563.95
1603,15,29,3,2023-05-14,2023,2,Pipeline,29671.66
1604,15,15,1,2023-05-14,2023,2,Pipeline,4506.67
1605,15,30,3,2023-05-14,2023,2,Closed,26387.81
1606,15,22,2,2023-05-14,2023,2,Commit,12922.66
1607,16,25,2,2023-05-14,2023,2,Lead,9955.19
1608,16,2,1,2023-05-14,2023,2,Lead,4665.31
1609,16,15,2,2023-05-14,2023,2,Closed,10870.39
1610,16,20,1,2023-05-14,2023,2,Pipeline,5857.17
1611,16,5,2,2023-05-14,2023,2,Lead,11961.88
1612,1,30,2,2023-05-21,2023,2,Lead,12688.02
1613,1,3,2,2023-05-21,2023,2,Commit,10095.78
1614,1,15,1,2023-05-21,2023,2,Pipeline,4501.19
1615,1,21,1,2023-05-21,2023,2,Commit,4297.71
1616,1,9,1,2023-05-21,2023,2,Closed,5329.21
1617,1,19,1,2023-05-21,2023,2,Commit,5809.24
1618,1,16,1,2023-05-21,2023,2,Pipeline,5879.82
1619,2,26,2,2023-05-21,2023,2,Pipeline,13093.28
1620,2,23,1,2023-05-21,2023,2,Pipeline,4006.61
1621,2,12,2,2023-05-21,2023,2,Lead,12169.46
1622,2,21,2,2023-05-21,2023,2,Pipeline,11522.95
1623,2,11,3,2023-05-21,2023,2,Lead,25346.26
1624,2,10,1,2023-05-21,2023,2,Commit,5520.91
1625,3,22,1,2023-05-21,2023,2,Pipeline,5935.03
1626,3,4,1,2023-05-21,2023,2,Lead,4780.21
1627,3,29,3,2023-05-21,2023,2,Pipeline,24865.04
1628,3,2,3,2023-05-21,2023,2,Pipeline,21894.64
1629,4,16,1,2023-05-21,2023,2,Commit,5185.89
1630,4,10,2,2023-05-21,2023,2,Lead,12194.65
1631,4,15,2,2023-05-21,2023,2,Pipeline,13604.4
1632,4,26,1,2023-05-21,2023,2,Lead,4112.11
1633,5,22,2,2023-05-21,2023,2,Lead,13474.1
1634,5,28,3,2023-05-21,2023,2,Pipeline,26780.78
1635,5,30,3,2023-05-21,2023,2,Lead,25793.46
1636,6,1,1,2023-05-21,2023,2,Commit,4977.79
1637,6,8,2,2023-05-21,2023,2,Closed,12568.19
1638,6,21,3,2023-05-21,2023,2,Pipeline,20143.65
1639,7,20,2,2023-05-21,2023,2,Commit,10067.0
1640,7,27,1,2023-05-21,2023,2,Commit,4127.92
1641,7,20,1,2023-05-21,2023,2,Lead,5189.95
1642,8,26,1,2023-05-21,2023,2,Commit,4852.42
1643,8,22,3,2023-05-21,2023,2,Pipeline,23242.35
1644,8,26,3,2023-05-21,2023,2,Pipeline,23215.9
1645,8,11,1,2023-05-21,2023,2,Commit,5186.17
1646,9,6,1,2023-05-21,2023,2,Lead,5515.1
1647,9,8,3,2023-05-21,2023,2,Lead,21650.06
1648,9,28,3,2023-05-21,2023,2,Lead,20999.68
1649,10,16,2,2023-05-21,2023,2,Commit,9675.03
1650,10,3,1,2023-05-21,2023,2,Lead,4358.83
1651,10,14,3,2023-05-21,2023,2,Pipeline,28869.15
1652,10,23,3,2023-05-21,2023,2,Commit,27725.63
1653,10,17,1,2023-05-21,2023,2,Lead,5279.65
1654,10,20,2,2023-05-21,2023,2,Pipeline,14102.83
1655,10,16,3,2023-05-21,2023,2,Lead,21800.0
1656,11,12,1,2023-05-21,2023,2,Pipeline,5565.17
1657,11,4,2,2023-05-21,2023,2,Lead,10731.07
1658,11,28,3,2023-05-21,2023,2,Closed,26189.21
1659,11,21,3,2023-05-21,2023,2,Pipeline,24642.16
1660,11,4,3,2023-05-21,2023,2,Lead,20530.69
1661,11,16,1,2023-05-21,2023,2,Pipeline,5937.15
1662,11,2,2,2023-05-21,2023,2,Lead,12816.68
1663,12,9,3,2023-05-21,2023,2,Lead,22095.9
1664,12,15,2,2023-05-21,2023,2,Pipeline,13872.38
1665,12,18,1,2023-05-21,2023,2,Lead,4104.91
1666,13,4,1,2023-05-21,2023,2,Commit,4970.12
1667,13,19,1,2023-05-21,2023,2,Commit,5442.81
1668,13,22,3,2023-05-21,2023,2,Lead,21987.51
1669,13,8,2,2023-05-21,2023,2,Lead,10128.64
1670,14,13,1,2023-05-21,2023,2,Commit,5739.77
1671,14,2,1,2023-05-21,2023,2,Lead,5170.18
1672,14,15,2,2023-05-21,2023,2,Lead,14053.86
1673,15,7,2,2023-05-21,2023,2,Lead,11797.15
1674,15,11,3,2023-05-21,2023,2,Lead,22696.95
1675,15,9,1,2023-05-21,2023,2,Lead,5137.33
1676,15,14,1,2023-05-21,2023,2,Lead,4931.07
1677,16,6,2,2023-05-21,2023,2,Lead,11016.78
1678,16,19,3,2023-05-21,2023,2,Closed,29055.78
1679,16,28,3,2023-05-21,2023,2,Commit,20864.74
1680,16,19,3,2023-05-21,2023,2,Pipeline,29956.64
1681,1,24,2,2023-05-28,2023,2,Lead,13104.09
1682,1,8,1,2023-05-28,2023,2,Lead,4868.5
1683,1,29,3,2023-05-28,2023,2,Closed,29137.55
1684,1,16,1,2023-05-28,2023,2,Pipeline,4088.45
1685,1,17,3,2023-05-28,2023,2,Commit,20336.21
1686,1,27,2,2023-05-28,2023,2,Pipeline,13430.48
1687,2,25,2,2023-05-28,2023,2,Pipeline,9998.84
1688,2,7,1,2023-05-28,2023,2,Pipeline,4813.24
1689,2,3,1,2023-05-28,2023,2,Lead,4478.12
1690,3,15,2,2023-05-28,2023,2,Pipeline,10376.65
1691,3,15,3,2023-05-28,2023,2,Commit,20244.13
1692,3,13,2,2023-05-28,2023,2,Commit,13796.16
1693,4,1,2,2023-05-28,2023,2,Pipeline,12978.73
1694,4,11,3,2023-05-28,2023,2,Lead,28934.34
1695,4,9,3,2023-05-28,2023,2,Lead,24259.02
1696,4,26,3,2023-05-28,2023,2,Closed,25424.35
1697,5,24,3,2023-05-28,2023,2,Lead,28808.47
1698,5,12,1,2023-05-28,2023,2,Pipeline,5820.01
1699,5,20,1,2023-05-28,2023,2,Lead,4731.18
1700,5,18,1,2023-05-28,2023,2,Lead,4350.53
1701,6,11,3,2023-05-28,2023,2,Commit,22047.13
1702,6,24,1,2023-05-28,2023,2,Pipeline,5298.08
1703,6,25,3,2023-05-28,2023,2,Commit,27028.44
1704,7,22,2,2023-05-28,2023,2,Lead,10883.32
1705,7,12,2,2023-05-28,2023,2,Lead,9904.17
1706,7,4,2,2023-05-28,2023,2,Pipeline,12128.08
1707,7,18,2,2023-05-28,2023,2,Commit,12855.88
1708,8,23,2,2023-05-28,2023,2,Pipeline,13439.54
1709,8,3,1,2023-05-28,2023,2,Lead,5767.96
1710,8,3,1,2023-05-28,2023,2,Lead,4357.62
1711,8,5,1,2023-05-28,2023,2,Lead,4224.05
1712,8,21,2,2023-05-28,2023,2,Lead,10580.43
1713,9,30,2,2023-05-28,2023,2,Pipeline,12875.54
1714,9,24,1,2023-05-28,2023,2,Pipeline,4840.26
1715,9,1,3,2023-05-28,2023,2,Lead,21890.61
1716,10,11,3,2023-05-28,2023,2,Pipeline,24116.92
1717,10,19,3,2023-05-28,2023,2,Pipeline,23263.06
1718,10,15,3,2023-05-28,2023,2,Pipeline,28419.08
1719,10,26,2,2023-05-28,2023,2,Lead,10233.38
1720,11,12,1,2023-05-28,2023,2,Commit,4453.56
1721,11,12,2,2023-05-28,2023,2,Commit,9827.13
1722,11,30,2,2023-05-28,2023,2,Pipeline,10398.54
1723,11,6,1,2023-05-28,2023,2,Commit,4570.49
1724,11,5,3,2023-05-28,2023,2,Pipeline,26663.56
1725,12,19,1,2023-05-28,2023,2,Lead,5987.55
1726,12,7,1,2023-05-28,2023,2,Pipeline,4739.34
1727,12,12,3,2023-05-28,2023,2,Commit,26655.53
1728,12,6,1,2023-05-28,2023,2,Lead,5079.73
1729,13,30,2,2023-05-28,2023,2,Lead,9719.64
1730,13,30,2,2023-05-28,2023,2,Commit,14149.39
1731,13,18,2,2023-05-28,2023,2,Lead,14256.72
1732,13,16,3,2023-05-28,2023,2,Lead,27054.51
1733,13,19,2,2023-05-28,2023,2,Closed,13219.98
1734,13,30,3,2023-05-28,2023,2,Lead,25652.32
1735,13,16,2,2023-05-28,2023,2,Lead,10139.11
1736,14,1,1,2023-05-28,2023,2,Pipeline,4233.75
1737,14,12,2,2023-05-28,2023,2,Pipeline,10657.75
1738,14,7,1,2023-05-28,2023,2,Lead,5216.3
1739,15,9,3,2023-05-28,2023,2,Lead,29356.65
1740,15,15,1,2023-05-28,2023,2,Lead,5076.82
1741,15,17,3,2023-05-28,2023,2,Pipeline,20873.77
1742,15,20,2,2023-05-28,2023,2,Lead,11125.24
1743,15,12,3,2023-05-28,2023,2,Closed,29084.47
1744,15,12,2,2023-05-28,2023,2,Lead,13698.26
1745,15,12,2,2023-05-28,2023,2,Lead,10966.32
1746,16,24,2,2023-05-28,2023,2,Commit,10020.47
1747,16,15,2,2023-05-28,2023,2,Commit,11594.93
1748,16,29,2,2023-05-28,2023,2,Lead,13094.4
1749,16,27,2,2023-05-28,2023,2,Commit,11588.13
1750,16,10,3,2023-05-28,2023,2,Pipeline,21436.39
1751,1,19,3,2023-06-04,2023,2,Closed,20661.16
1752,1,30,2,2023-06-04,2023,2,Lead,11565.41
1753,1,23,2,2023-06-04,2023,2,Pipeline,12267.91
1754,1,6,3,2023-06-04,2023,2,Commit,21369.27
1755,1,27,2,2023-06-04,2023,2,Lead,11954.81
1756,1,18,2,2023-06-04,2023,2,Commit,11058.79
1757,2,9,1,2023-06-04,2023,2,Lead,4004.89
1758,2,16,2,2023-06-04,2023,2,Closed,13604.37
1759,2,14,1,2023-06-04,2023,2,Pipeline,5785.37
1760,2,8,1,2023-06-04,2023,2,Pipeline,5375.69
1761,2,3,1,2023-06-04,2023,2,Lead,4554.43
1762,2,19,3,2023-06-04,2023,2,Commit,25810.66
1763,3,23,2,2023-06-04,2023,2,Pipeline,11885.0
1764,3,1,1,2023-06-04,2023,2,Lead,5465.91
1765,3,11,2,2023-06-04,2023,2,Lead,9880.85
1766,3,6,2,2023-06-04,2023,2,Commit,10250.39
1767,3,30,1,2023-06-04,2023,2,Lead,4839.03
1768,3,21,2,2023-06-04,2023,2,Lead,10999.99
1769,4,25,3,2023-06-04,2023,2,Lead,26280.3
1770,4,11,1,2023-06-04,2023,2,Pipeline,4334.27
1771,4,10,2,2023-06-04,2023,2,Commit,12887.84
1772,5,18,3,2023-06-04,2023,2,Pipeline,23625.23
1773,5,5,3,2023-06-04,2023,2,Lead,21437.18
1774,5,14,3,2023-06-04,2023,2,Lead,27788.08
1775,5,7,2,2023-06-04,2023,2,Closed,10382.54
1776,5,26,1,2023-06-04,2023,2,Pipeline,5663.15
1777,6,28,3,2023-06-04,2023,2,Pipeline,29524.95
1778,6,26,3,2023-06-04,2023,2,Commit,27022.65
1779,6,4,1,2023-06-04,2023,2,Pipeline,5832.06
1780,6,10,1,2023-06-04,2023,2,Closed,4959.04
1781,6,29,3,2023-06-04,2023,2,Lead,28170.39
1782,6,6,3,2023-06-04,2023,2,Pipeline,29701.11
1783,6,4,3,2023-06-04,2023,2,Lead,27444.6
1784,7,8,1,2023-06-04,2023,2,Commit,4284.72
1785,7,3,2,2023-06-04,2023,2,Lead,10225.05
1786,7,3,2,2023-06-04,2023,2,Pipeline,13363.34
1787,7,2,1,2023-06-04,2023,2,Commit,5514.67
1788,8,19,1,2023-06-04,2023,2,Lead,5319.58
1789,8,2,1,2023-06-04,2023,2,Pipeline,5817.06
1790,8,4,1,2023-06-04,2023,2,Lead,4020.54
1791,8,29,1,2023-06-04,2023,2,Closed,4410.8
1792,9,5,1,2023-06-04,2023,2,Pipeline,4058.52
1793,9,12,3,2023-06-04,2023,2,Closed,29487.92
1794,9,24,2,2023-06-04,2023,2,Lead,12003.05
1795,9,4,3,2023-06-04,2023,2,Lead,25702.35
1796,10,10,1,2023-06-04,2023,2,Pipeline,5431.62
1797,10,24,1,2023-06-04,2023,2,Closed,5074.25
1798,10,28,1,2023-06-04,2023,2,Closed,5840.95
1799,10,6,3,2023-06-04,2023,2,Pipeline,26981.33
1800,10,27,2,2023-06-04,2023,2,Pipeline,10115.16
1801,10,17,2,2023-06-04,2023,2,Closed,11635.64
1802,10,11,1,2023-06-04,2023,2,Pipeline,5522.82
1803,11,25,2,2023-06-04,2023,2,Lead,10252.38
1804,11,2,2,2023-06-04,2023,2,Commit,12274.23
1805,11,10,1,2023-06-04,2023,2,Lead,4231.45
1806,12,27,3,2023-06-04,2023,2,Commit,26870.47
1807,12,28,2,2023-06-04,2023,2,Lead,11554.95
1808,12,27,2,2023-06-04,2023,2,Lead,9934.12
1809,12,1,2,2023-06-04,2023,2,Closed,11363.72
1810,12,15,3,2023-06-04,2023,2,Pipeline,21051.72
1811,12,5,3,2023-06-04,2023,2,Pipeline,20850.06
1812,13,24,2,2023-06-04,2023,2,Pipeline,14292.34
1813,13,11,1,2023-06-04,2023,2,Lead,5950.41
1814,13,4,1,2023-06-04,2023,2,Pipeline,5981.32
1815,13,9,1,2023-06-04,2023,2,Commit,5450.4
1816,13,25,3,2023-06-04,2023,2,Commit,25936.5
1817,13,22,3,2023-06-04,2023,2,Closed,23560.97
1818,14,5,2,2023-06-04,2023,2,Closed,12054.79
1819,14,16,2,2023-06-04,2023,2,Lead,10803.31
1820,14,4,1,2023-06-04,2023,2,Pipeline,4269.22
1821,14,22,3,2023-06-04,2023,2,Lead,20682.29
1822,14,22,1,2023-06-04,2023,2,Closed,4765.27
1823,14,4,2,2023-06-04,2023,2,Lead,12585.44
1824,14,16,1,2023-06-04,2023,2,Pipeline,5039.9
1825,15,17,1,2023-06-04,2023,2,Lead,4995.8
1826,15,18,2,2023-06-04,2023,2,Pipeline,13485.51
1827,15,14,3,2023-06-04,2023,2,Lead,27639.65
1828,15,13,1,2023-06-04,2023,2,Lead,4629.12
1829,15,18,2,2023-06-04,2023,2,Pipeline,9757.73
1830,15,23,3,2023-06-04,2023,2,Commit,23030.45
1831,16,13,2,2023-06-04,2023,2,Pipeline,11099.81
1832,16,16,2,2023-06-04,2023,2,Commit,12330.51
1833,16,16,3,2023-06-04,2023,2,Pipeline,25393.92
1834,16,2,2,2023-06-04,2023,2,Pipeline,10350.29
1835,1,20,2,2023-06-11,2023,2,Pipeline,14260.18
1836,1,11,3,2023-06-11,2023,2,Lead,29777.83
1837,1,27,1,2023-06-11,2023,2,Lead,4090.24
1838,1,1,2,2023-06-11,2023,2,Lead,13161.87
1839,1,12,3,2023-06-11,2023,2,Lead,20973.5
1840,1,8,2,2023-06-11,2023,2,Pipeline,9870.96
1841,2,30,1,2023-06-11,2023,2,Pipeline,5185.06
1842,2,11,3,2023-06-11,2023,2,Lead,23049.12
1843,2,15,1,2023-06-11,2023,2,Lead,4652.23
1844,2,29,3,2023-06-11,2023,2,Commit,25680.49
1845,3,1,2,2023-06-11,2023,2,Lead,11854.56
1846,3,19,2,2023-06-11,2023,2,Lead,11473.44
1847,3,22,1,2023-06-11,2023,2,Commit,4200.11
1848,3,25,1,2023-06-11,2023,2,Lead,5005.54
1849,3,12,3,2023-06-11,2023,2,Lead,26148.28
1850,3,26,2,2023-06-11,2023,2,Lead,12650.13
1851,4,10,3,2023-06-11,2023,2,Lead,22651.55
1852,4,24,3,2023-06-11,2023,2,Pipeline,22258.86
1853,4,19,1,2023-06-11,2023,2,Commit,5156.39
1854,5,16,2,2023-06-11,2023,2,Lead,13445.69
1855,5,21,2,2023-06-11,2023,2,Lead,13419.13
1856,5,22,2,2023-06-11,2023,2,Pipeline,11039.56
1857,5,9,3,2023-06-11,2023,2,Lead,24143.14
1858,5,18,3,2023-06-11,2023,2,Pipeline,26715.6
1859,6,6,1,2023-06-11,2023,2,Pipeline,5032.45
1860,6,27,3,2023-06-11,2023,2,Pipeline,26608.06
1861,6,21,3,2023-06-11,2023,2,Closed,22679.36
1862,6,30,3,2023-06-11,2023,2,Commit,28527.75
1863,7,7,3,2023-06-11,2023,2,Commit,20598.82
1864,7,24,2,2023-06-11,2023,2,Pipeline,10753.79
1865,7,14,3,2023-06-11,2023,2,Commit,28441.22
1866,7,21,2,2023-06-11,2023,2,Commit,13973.46
1867,7,10,1,2023-06-11,2023,2,Commit,4533.87
1868,7,8,3,2023-06-11,2023,2,Lead,26868.55
1869,8,8,1,2023-06-11,2023,2,Lead,4383.83
1870,8,14,2,2023-06-11,2023,2,Pipeline,12287.16
1871,8,6,2,2023-06-11,2023,2,Pipeline,9777.62
1872,8,26,2,2023-06-11,2023,2,Lead,10840.3
1873,8,28,2,2023-06-11,2023,2,Pipeline,10444.73
1874,8,1,1,2023-06-11,2023,2,Closed,4971.68
1875,9,3,1,2023-06-11,2023,2,Lead,4595.96
1876,9,29,2,2023-06-11,2023,2,Commit,12824.03
1877,9,27,1,2023-06-11,2023,2,Lead,5679.62
1878,10,30,1,2023-06-11,2023,2,Lead,5468.96
1879,10,25,1,2023-06-11,2023,2,Pipeline,5657.96
1880,10,8,3,2023-06-11,2023,2,Lead,28845.65
1881,10,11,3,2023-06-11,2023,2,Lead,28066.87
1882,11,8,3,2023-06-11,2023,2,Lead,27483.74
1883,11,7,2,2023-06-11,2023,2,Lead,10112.71
1884,11,19,2,2023-06-11,2023,2,Pipeline,10820.67
1885,11,4,1,2023-06-11,2023,2,Pipeline,4749.41
1886,11,8,2,2023-06-11,2023,2,Pipeline,11879.3
1887,11,12,2,2023-06-11,2023,2,Commit,14097.47
1888,11,1,2,2023-06-11,2023,2,Commit,13542.55
1889,12,2,1,2023-06-11,2023,2,Commit,5324.45
1890,12,9,3,2023-06-11,2023,2,Closed,26715.99
1891,12,23,3,2023-06-11,2023,2,Lead,26389.49
1892,12,18,2,2023-06-11,2023,2,Closed,12889.19
1893,12,30,1,2023-06-11,2023,2,Commit,4776.94
1894,12,10,2,2023-06-11,2023,2,Closed,14006.05
1895,12,10,1,2023-06-11,2023,2,Closed,5513.34
1896,13,29,1,2023-06-11,2023,2,Closed,5262.71
1897,13,28,3,2023-06-11,2023,2,Pipeline,20338.82
1898,13,16,1,2023-06-11,2023,2,Commit,5880.99
1899,13,23,3,2023-06-11,2023,2,Pipeline,28411.63
1900,14,17,1,2023-06-11,2023,2,Commit,5396.96
1901,14,27,1,2023-06-11,2023,2,Lead,5204.23
1902,14,1,3,2023-06-11,2023,2,Commit,24532.62
1903,14,15,1,2023-06-11,2023,2,Pipeline,4367.48
1904,14,21,3,2023-06-11,2023,2,Lead,24006.62
1905,14,6,2,2023-06-11,2023,2,Lead,9994.71
1906,15,21,3,2023-06-11,2023,2,Commit,27676.07
1907,15,26,1,2023-06-11,2023,2,Commit,5371.51
1908,15,5,2,2023-06-11,2023,2,Pipeline,13792.83
1909,15,11,2,2023-06-11,2023,2,Lead,12446.5
1910,16,13,1,2023-06-11,2023,2,Lead,4735.2
1911,16,8,2,2023-06-11,2023,2,Closed,13844.84
1912,16,21,1,2023-06-11,2023,2,Closed,5846.22
1913,16,15,3,2023-06-11,2023,2,Pipeline,29068.45
